Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
BOM JESUS,NADYR ROSSETI,1970,DEPUTADO FEDERAL,1551,"0,23%",MDB,0
PORTO ALEGRE,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,1547,"0,00%",ARENA,0
CANDELARIA,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1547,"0,20%",ARENA,0
SAO FRANCISCO DE PAULA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1544,"0,19%",BRANCO,0
CANOAS,CELIO MARQUES FERNANDES,1970,DEPUTADO FEDERAL,1543,"0,03%",ARENA,0
DOIS IRMAOS,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1542,"0,32%",ARENA,0
BENTO GONCALVES,VOTOS NULOS,1970,DEPUTADO FEDERAL,1540,"0,09%",NULO,0
PORTO ALEGRE,MANOEL LUZARDO DE ALMEIDA,1970,DEPUTADO FEDERAL,1530,"0,00%",ARENA,0
PIRATINI,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1528,"0,27%",ARENA,0
URUGUAIANA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1525,"0,07%",ARENA,0
VENANCIO AIRES,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1524,"0,11%",BRANCO,0
RIO PARDO,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,1520,"0,11%",MDB,0
PASSO FUNDO,VOTOS NULOS,1970,DEPUTADO FEDERAL,1511,"0,05%",NULO,0
SANTA MARIA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1502,"0,03%",ARENA,0
GUAIBA,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,1495,"0,14%",MDB,0
BENTO GONCALVES,MARIO MONDINO,1970,DEPUTADO FEDERAL,1492,"0,08%",ARENA,0
QUARAI,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,1491,"0,25%",ARENA,0
SAO JOSE DO OURO,ELOY LENZI,1970,DEPUTADO FEDERAL,1489,"0,35%",MDB,0
GIRUA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1487,"0,26%",MDB,0
PASSO FUNDO,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,1487,"0,05%",MDB,0
PORTO ALEGRE,TITO MONTENEGRO BARBOSA,1970,DEPUTADO FEDERAL,1485,"0,00%",ARENA,0
NOVA PRATA,ELOY LENZI,1970,DEPUTADO FEDERAL,1485,"0,19%",MDB,0
TAQUARA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1478,"0,13%",ARENA,0
PORTO ALEGRE,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,1477,"0,00%",MDB,0
JULIO DE CASTILHOS,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,1475,"0,21%",ARENA,0
ROSARIO DO SUL,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1467,"0,12%",ARENA,0
RIO GRANDE,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,1464,"0,04%",MDB,0
SAO SEBASTIAO DO CAI,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1463,"0,15%",ARENA,0
GUAPORE,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1463,"0,15%",BRANCO,0
SAO SEBASTIAO DO CAI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1461,"0,15%",BRANCO,0
BOM JESUS,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1456,"0,22%",ARENA,0
BENTO GONCALVES,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,1450,"0,08%",MDB,0
GAURAMA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,1444,"0,33%",MDB,0
PEDRO OSORIO,GETULIO PEREIRA DIAS,1970,DEPUTADO FEDERAL,1443,"0,31%",MDB,0
IJUI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1442,"0,09%",BRANCO,0
GRAVATAI,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,1441,"0,10%",ARENA,0
PELOTAS,CID FURTADO,1970,DEPUTADO FEDERAL,1425,"0,02%",ARENA,0
NOVA PRATA,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1423,"0,18%",ARENA,0
CATUIPE,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,1421,"0,35%",ARENA,0
PORTO ALEGRE,GLAUCO SARAIVA,1970,DEPUTADO FEDERAL,1417,"0,00%",ARENA,0
CACHOEIRA DO SUL,VOTOS NULOS,1970,DEPUTADO FEDERAL,1415,"0,05%",NULO,0
BENTO GONCALVES,JETHRO JAIRO DE MACEDO BRUM,1970,DEPUTADO FEDERAL,1412,"0,08%",MDB,0
CRISSIUMAL,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1407,"0,21%",MDB,0
PELOTAS,LEGENDA MDB,1970,DEPUTADO FEDERAL,1406,"0,02%",MDB,0
SAPIRANGA,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1399,"0,26%",ARENA,0
TENENTE PORTELA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1397,"0,18%",MDB,0
SALVADOR DO SUL,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,1392,"0,29%",ARENA,0
PELOTAS,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,1389,"0,02%",ARENA,0
SARANDI,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,1387,"0,29%",ARENA,0
TUPARENDI,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1370,"0,35%",MDB,0
SANTO ANTONIO DA PATRULHA,ELYGIO ALBINO MENEGHETTI,1970,DEPUTADO FEDERAL,1366,"0,10%",MDB,0
CERRO LARGO,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1360,"0,22%",MDB,0
FARROUPILHA,NADYR ROSSETI,1970,DEPUTADO FEDERAL,1360,"0,17%",MDB,0
SANTA MARIA,MARIO MONDINO,1970,DEPUTADO FEDERAL,1358,"0,02%",ARENA,0
CRUZ ALTA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1358,"0,09%",ARENA,0
ITAQUI,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,1353,"0,22%",MDB,0
CASCA,ELOY LENZI,1970,DEPUTADO FEDERAL,1351,"0,27%",MDB,0
LAGOA VERMELHA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1350,"0,16%",ARENA,0
NOVA PETROPOLIS,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,1335,"0,24%",ARENA,0
OSORIO,ELYGIO ALBINO MENEGHETTI,1970,DEPUTADO FEDERAL,1328,"0,08%",MDB,0
BARROS CASSAL,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1320,"0,58%",ARENA,0
BUTIA,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,1314,"0,28%",MDB,0
SAO LOURENCO DO SUL,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1307,"0,10%",BRANCO,0
HUMAITA,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,1304,"0,37%",ARENA,0
VIADUTOS,CONRADO PECOITS JUNIOR,1970,DEPUTADO FEDERAL,1302,"0,50%",ARENA,0
SAO LUIS GONZAGA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1299,"0,12%",BRANCO,0
SEBERI,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,1295,"0,38%",ARENA,0
MONTENEGRO,MILTON ALBINO CASSEL,1970,DEPUTADO FEDERAL,1287,"0,07%",ARENA,0
SAO LUIS GONZAGA,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,1284,"0,12%",ARENA,0
IVOTI,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1278,"0,44%",ARENA,0
SAPUCAIA DO SUL,OCTAVIO PEDRO DA SILVA,1970,DEPUTADO FEDERAL,1277,"0,12%",MDB,0
RONDA ALTA,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,1277,"0,38%",ARENA,0
SAO VALENTIM,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,1276,"0,38%",MDB,0
FELIZ,MARIO MONDINO,1970,DEPUTADO FEDERAL,1269,"0,25%",ARENA,0
SAPUCAIA DO SUL,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1267,"0,12%",ARENA,0
TAQUARA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1257,"0,11%",BRANCO,0
CACHOEIRA DO SUL,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1254,"0,05%",ARENA,0
VIAMAO,VOTOS NULOS,1970,DEPUTADO FEDERAL,1251,"0,09%",NULO,0
SAO JERONIMO,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,1249,"0,17%",ARENA,0
CANELA,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,1248,"0,26%",MDB,0
GRAVATAI,VOTOS NULOS,1970,DEPUTADO FEDERAL,1246,"0,08%",NULO,0
SOLEDADE,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,1243,"0,12%",MDB,0
BENTO GONCALVES,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,1242,"0,07%",ARENA,0
FARROUPILHA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1238,"0,15%",BRANCO,0
SANTA MARIA,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,1237,"0,02%",MDB,0
VENANCIO AIRES,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1233,"0,09%",ARENA,0
SARANDI,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1228,"0,26%",MDB,0
RIO GRANDE,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,1228,"0,03%",ARENA,0
IBIRUBA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1227,"0,18%",ARENA,0
RIO PARDO,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1218,"0,09%",ARENA,0
DOM PEDRITO,HONORIO SEVERO,1970,DEPUTADO FEDERAL,1218,"0,12%",MDB,0
ITAQUI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1217,"0,20%",BRANCO,0
VERANOPOLIS,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1215,"0,12%",BRANCO,0
GUAPORE,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1214,"0,12%",ARENA,0
TAPES,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1212,"0,16%",BRANCO,0
ESPUMOSO,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1211,"0,15%",MDB,0
SANTANA DO LIVRAMENTO,JOSE SALGADO MARTINS,1970,DEPUTADO FEDERAL,1210,"0,06%",ARENA,0
TORRES,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1209,"0,12%",BRANCO,0
SAO PEDRO DO SUL,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1206,"0,16%",BRANCO,0
BOM JESUS,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1204,"0,18%",ARENA,0
ESTRELA,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,1190,"0,08%",ARENA,0
CAMAQUA,JAIME TAVARES,1970,DEPUTADO FEDERAL,1186,"0,07%",ARENA,0
NAO-ME-TOQUE,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,1185,"0,30%",ARENA,0
PEDRO OSORIO,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,1182,"0,25%",ARENA,0
JAGUARI,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,1178,"0,24%",ARENA,0
TRES PASSOS,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1178,"0,11%",BRANCO,0
PIRATINI,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,1172,"0,20%",ARENA,0
FLORES DA CUNHA,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,1172,"0,20%",ARENA,0
SAO PEDRO DO SUL,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,1169,"0,16%",ARENA,0
PORTO ALEGRE,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,1168,"0,00%",ARENA,0
TUPANCIRETA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1168,"0,16%",BRANCO,0
PUTINGA,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,1166,"0,51%",MDB,0
VIAMAO,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,1164,"0,08%",MDB,0
CONSTANTINA,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,1162,"0,29%",ARENA,0
GAURAMA,CONRADO PECOITS JUNIOR,1970,DEPUTADO FEDERAL,1161,"0,27%",ARENA,0
ARROIO DO TIGRE,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1160,"0,28%",ARENA,0
SAO BORJA,JETHRO JAIRO DE MACEDO BRUM,1970,DEPUTADO FEDERAL,1160,"0,09%",MDB,0
TAQUARA,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1160,"0,10%",ARENA,0
TAPES,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,1157,"0,15%",MDB,0
QUARAI,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,1157,"0,20%",MDB,0
SANTIAGO,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,1155,"0,08%",MDB,0
IBIRUBA,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,1151,"0,17%",ARENA,0
AUGUSTO PESTANA,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,1147,"0,37%",ARENA,0
SALVADOR DO SUL,CID FURTADO,1970,DEPUTADO FEDERAL,1146,"0,24%",ARENA,0
SAO SEBASTIAO DO CAI,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,1145,"0,12%",ARENA,0
ANTONIO PRADO,NADYR ROSSETI,1970,DEPUTADO FEDERAL,1142,"0,22%",MDB,0
SAO PEDRO DO SUL,HELIO HELBERT DOS SANTOS,1970,DEPUTADO FEDERAL,1138,"0,15%",ARENA,0
GIRUA,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,1138,"0,20%",ARENA,0
SAO SEPE,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1137,"0,15%",BRANCO,0
ESPUMOSO,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1136,"0,14%",BRANCO,0
SAO MARTINHO,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,1136,"0,48%",ARENA,0
GETULIO VARGAS,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1133,"0,14%",ARENA,0
ALECRIM,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1133,"0,33%",MDB,0
TRES DE MAIO,AMAURY MULLER,1970,DEPUTADO FEDERAL,1131,"0,12%",MDB,0
PANAMBI,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,1131,"0,19%",ARENA,0
GUAIBA,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,1129,"0,11%",MDB,0
ENCANTADO,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1128,"0,17%",BRANCO,0
SOBRADINHO,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,1128,"0,14%",MDB,0
SANTA CRUZ DO SUL,CID FURTADO,1970,DEPUTADO FEDERAL,1124,"0,04%",ARENA,0
DOM PEDRITO,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,1124,"0,11%",ARENA,0
SOBRADINHO,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1123,"0,14%",ARENA,0
RODEIO BONITO,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,1120,"0,43%",ARENA,0
TUCUNDUVA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1118,"0,32%",MDB,0
BOA VISTA DO BURICA,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,1113,"0,38%",ARENA,0
SAO FRANCISCO DE ASSIS,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,1111,"0,15%",ARENA,0
TUPANCIRETA,JOSE SALGADO MARTINS,1970,DEPUTADO FEDERAL,1111,"0,16%",ARENA,0
TRIUNFO,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,1111,"0,26%",MDB,0
PORTO LUCENA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1107,"0,44%",MDB,0
CAXIAS DO SUL,PEDRO ANTONIO ALVES,1970,DEPUTADO FEDERAL,1107,"0,02%",ARENA,0
ROCA SALES,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,1104,"0,25%",MDB,0
NONOAI,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,1103,"0,21%",MDB,0
CACHOEIRA DO SUL,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,1101,"0,04%",ARENA,0
SERAFINA CORREA,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1097,"0,33%",ARENA,0
MONTENEGRO,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,1094,"0,06%",MDB,0
SAPIRANGA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1092,"0,20%",BRANCO,0
BUTIA,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,1091,"0,23%",ARENA,0
TAPES,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,1090,"0,14%",MDB,0
ALVORADA,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,1089,"0,13%",MDB,0
SANTA CRUZ DO SUL,VOTOS NULOS,1970,DEPUTADO FEDERAL,1081,"0,04%",NULO,0
JAGUARI,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,1079,"0,22%",MDB,0
CAMPINAS DO SUL,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,1079,"0,38%",MDB,0
PORTO ALEGRE,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,1078,"0,00%",ARENA,0
NOVA PETROPOLIS,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1072,"0,19%",ARENA,0
RESTINGA SECA,ALDO ROHDE,1970,DEPUTADO FEDERAL,1072,"0,25%",ARENA,0
TAQUARA,CID FURTADO,1970,DEPUTADO FEDERAL,1069,"0,09%",ARENA,0
SANTO ANTONIO DA PATRULHA,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,1067,"0,08%",ARENA,0
FLORES DA CUNHA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1067,"0,18%",BRANCO,0
SOLEDADE,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1063,"0,10%",BRANCO,0
GETULIO VARGAS,PEDRO ANTONIO ALVES,1970,DEPUTADO FEDERAL,1059,"0,13%",ARENA,0
GETULIO VARGAS,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1058,"0,13%",BRANCO,0
RIO PARDO,LEGENDA MDB,1970,DEPUTADO FEDERAL,1054,"0,08%",MDB,0
SANANDUVA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1052,"0,25%",ARENA,0
CONSTANTINA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1051,"0,26%",MDB,0
ESTEIO,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,1051,"0,08%",ARENA,0
ESPUMOSO,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,1049,"0,13%",MDB,0
PORTO XAVIER,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,1049,"0,47%",ARENA,0
BENTO GONCALVES,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,1044,"0,06%",MDB,0
SANTA MARIA,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,1044,"0,02%",ARENA,0
IBIRUBA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,1039,"0,15%",MDB,0
SAPUCAIA DO SUL,VOTOS NULOS,1970,DEPUTADO FEDERAL,1037,"0,09%",NULO,0
VIAMAO,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,1037,"0,07%",ARENA,0
TAQUARI,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,1030,"0,13%",ARENA,0
SANTO ANTONIO DA PATRULHA,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,1021,"0,08%",MDB,0
SANTA VITORIA DO PALMAR,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,1019,"0,16%",ARENA,0
DOM FELICIANO,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,1017,"0,35%",MDB,0
BOM JESUS,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1017,"0,15%",BRANCO,0
FARROUPILHA,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,1016,"0,13%",MDB,0
ESTEIO,VOTOS NULOS,1970,DEPUTADO FEDERAL,1015,"0,07%",NULO,0
SAO GABRIEL,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,1014,"0,07%",ARENA,0
URUGUAIANA,VOTOS NULOS,1970,DEPUTADO FEDERAL,1013,"0,05%",NULO,0
SANTA VITORIA DO PALMAR,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1010,"0,15%",BRANCO,0
SAO FRANCISCO DE PAULA,NADYR ROSSETI,1970,DEPUTADO FEDERAL,1009,"0,12%",MDB,0
JAGUARAO,ALBERTO MARTINS DA SILVA,1970,DEPUTADO FEDERAL,1008,"0,15%",MDB,0
GRAVATAI,HELIO HELBERT DOS SANTOS,1970,DEPUTADO FEDERAL,1005,"0,07%",ARENA,0
BUTIA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1005,"0,21%",BRANCO,0
SAO FRANCISCO DE ASSIS,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1004,"0,14%",BRANCO,0
TENENTE PORTELA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,1001,"0,13%",BRANCO,0
SANTO AUGUSTO,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,998,"0,29%",ARENA,0
ARROIO GRANDE,GETULIO PEREIRA DIAS,1970,DEPUTADO FEDERAL,998,"0,24%",MDB,0
AGUDO,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,994,"0,21%",ARENA,0
SANTANA DO LIVRAMENTO,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,993,"0,05%",ARENA,0
ERVAL,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,993,"0,35%",ARENA,0
SAPUCAIA DO SUL,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,991,"0,09%",MDB,0
CRISTAL DO SUL,VOTOS NULOS,1970,DEPUTADO FEDERAL,991,"0,25%",NULO,0
SAO VALENTIM,CONRADO PECOITS JUNIOR,1970,DEPUTADO FEDERAL,990,"0,30%",ARENA,0
MONTENEGRO,VOTOS NULOS,1970,DEPUTADO FEDERAL,990,"0,06%",NULO,0
AGUDO,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,977,"0,20%",MDB,0
SANTO ANGELO,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,974,"0,04%",ARENA,0
RESTINGA SECA,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,972,"0,23%",MDB,0
CAXIAS DO SUL,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,970,"0,02%",ARENA,0
PORTO ALEGRE,MILTON ALBINO CASSEL,1970,DEPUTADO FEDERAL,964,"0,00%",ARENA,0
SANTA CRUZ DO SUL,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,964,"0,04%",ARENA,0
CAMAQUA,VOTOS NULOS,1970,DEPUTADO FEDERAL,964,"0,06%",NULO,0
GARIBALDI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,961,"0,11%",BRANCO,0
FLORES DA CUNHA,NADYR ROSSETI,1970,DEPUTADO FEDERAL,958,"0,17%",MDB,0
VIAMAO,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,958,"0,07%",ARENA,0
GUARANI DAS MISSOES,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,955,"0,28%",MDB,0
PORTO ALEGRE,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,954,"0,00%",ARENA,0
JULIO DE CASTILHOS,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,945,"0,13%",BRANCO,0
FELIZ,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,943,"0,19%",ARENA,0
ARATIBA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,942,"0,23%",MDB,0
PANAMBI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,941,"0,16%",BRANCO,0
CANDELARIA,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,940,"0,12%",ARENA,0
CHAPADA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,940,"0,30%",MDB,0
CERRO LARGO,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,936,"0,15%",ARENA,0
ARVOREZINHA,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,935,"0,30%",MDB,0
SAO SEBASTIAO DO CAI,NADYR ROSSETI,1970,DEPUTADO FEDERAL,933,"0,10%",MDB,0
ALVORADA,VOTOS NULOS,1970,DEPUTADO FEDERAL,931,"0,11%",NULO,0
DOM PEDRITO,JAIME TAVARES,1970,DEPUTADO FEDERAL,926,"0,09%",ARENA,0
TRIUNFO,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,924,"0,21%",BRANCO,0
CAMPINAS DO SUL,CONRADO PECOITS JUNIOR,1970,DEPUTADO FEDERAL,922,"0,33%",ARENA,0
TAPERA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,915,"0,27%",MDB,0
ITAQUI,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,915,"0,15%",ARENA,0
SANTO AUGUSTO,AMAURY MULLER,1970,DEPUTADO FEDERAL,914,"0,26%",MDB,0
VENANCIO AIRES,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,914,"0,06%",ARENA,0
GENERAL CAMARA,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,913,"0,28%",MDB,0
CANDELARIA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,912,"0,12%",BRANCO,0
CAMBARA DO SUL,NADYR ROSSETI,1970,DEPUTADO FEDERAL,911,"0,39%",MDB,0
NOVA PRATA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,908,"0,12%",ARENA,0
